,RT_l10,sd_RT,FC_l10,sd_FC,FC,RT,followers_count,friends_count,listed_count,favourites_count,statuses_count,protected,geo_enabled,verified,contributors_enabled,is_translator,is_translation_enabled,profile_background_tile,profile_use_background_image,has_extended_profile,default_profile,default_profile_image
380,0.1,0.30000000000000004,0.6,0.6633249580710799,1.0,0.0,220.0,298.0,0.0,1360.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.2,0.4000000000000001,0.7,0.6403124237432849,0.0,0.0,1566.0,574.0,210.0,100896.0,70258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.1,0.30000000000000004,0.4,0.6633249580710799,8.0,5.0,340.0,694.0,0.0,5673.0,14115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,417.0,65.0,1.0,7550.0,10109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,5.3,9.808669634563088,9.3,11.225417586887357,0.0,0.0,2390.0,424.0,104.0,24847.0,36024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.4,0.4898979485566357,1.0,0.0,1731.0,598.0,29.0,4812.0,11338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.4,0.6633249580710799,0.0,0.0,223.0,177.0,4.0,17727.0,20139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2.8,7.426977851050857,14.0,39.01794458963722,3.0,1.0,623.0,481.0,3.0,11678.0,18929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2.4,1.4282856857085702,5.9,2.2113344387495983,6.0,1.0,2111.0,938.0,30.0,1130.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.5,1.2041594578792296,4.2,6.8527366796047255,1.0,0.0,692.0,397.0,14.0,22994.0,9009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.2,0.4000000000000001,1.2,1.0770329614269007,0.0,0.0,972.0,2214.0,16.0,17178.0,33453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1.4,2.4166091947189146,5.6,7.472616676907762,0.0,0.0,1911.0,952.0,97.0,3050.0,5103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1.1,0.8306623862918076,0.4,0.6633249580710799,4.0,3.0,8547.0,9048.0,207.0,23996.0,392805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.1,0.30000000000000004,1.5,2.539685019840059,0.0,0.0,156.0,270.0,8.0,1224.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0.4,0.4898979485566356,1.2,0.8717797887081347,0.0,0.0,301.0,303.0,20.0,2056.0,34355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.1,0.30000000000000004,1.7,1.552417469626002,2.0,0.0,3010.0,2280.0,31.0,40369.0,36434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.5,0.8062257748298549,8.9,24.394466585682913,0.0,0.0,531.0,903.0,25.0,73.0,55268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.1,0.30000000000000004,0.4,0.4898979485566356,0.0,0.0,533.0,895.0,9.0,8498.0,29194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2.1,1.6401219466856725,3.4,2.5377155080899043,4.0,1.0,4872.0,191.0,200.0,0.0,7230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.1,0.30000000000000004,1.0,1.0,0.0,0.0,205.0,203.0,2.0,3490.0,4460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,174.0,160.0,4.0,1178.0,14799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.9,1.6401219466856725,5.9,6.456779382943171,2.0,0.0,401.0,276.0,12.0,82715.0,47746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.1,0.30000000000000004,0.3,0.4582575694955841,0.0,0.0,328.0,957.0,5.0,923.0,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.1,0.30000000000000004,0.8,0.6000000000000001,0.0,0.0,848.0,2941.0,4.0,6836.0,56136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.1,0.30000000000000004,0.4,0.4898979485566356,0.0,0.0,334.0,351.0,2.0,606.0,7533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.1,0.30000000000000004,0.8,0.9797958971132712,1.0,0.0,492.0,265.0,27.0,61.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.9,1.3747727084867518,1.6,1.4966629547095769,1.0,0.0,1758.0,1161.0,35.0,3646.0,19057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.1,0.30000000000000004,0.1,0.30000000000000004,1.0,0.0,302.0,742.0,2.0,7887.0,7855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.1,0.30000000000000004,0.4,0.6633249580710799,0.0,0.0,1541.0,3205.0,74.0,53777.0,84239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,194.0,133.0,4.0,2.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.9,2.3853720883753127,6.3,7.349149610669251,5.0,0.0,5169.0,1050.0,129.0,104970.0,98968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,5.5,5.296225070746145,44.8,48.348319515780474,45.0,7.0,629111.0,1212.0,1463.0,1747.0,21145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,57.0,287.0,0.0,2935.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.4,0.916515138991168,2.0,0.0,10.0,32.0,0.0,1071.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.1,0.30000000000000004,0.7,0.7810249675906655,1.0,0.0,883.0,1437.0,8.0,22898.0,21314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2.5,1.6278820596099706,5.6,3.0724582991474434,3.0,3.0,4923.0,390.0,50.0,3353.0,24102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.3,0.458257569495584,1.2,1.5362291495737217,1.0,0.0,356.0,255.0,1.0,1142.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1.0,1.0,1.6,2.154065922853802,2.0,0.0,1707.0,3080.0,63.0,12921.0,16402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.4,0.8000000000000002,0.0,0.0,31.0,103.0,1.0,1014.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.8,0.6000000000000001,0.0,0.0,463.0,581.0,13.0,27397.0,32300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.1,0.30000000000000004,0.6,0.8,1.0,0.0,197.0,541.0,1.0,496.0,2654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.3,0.458257569495584,1.7,1.7916472867168918,1.0,0.0,801.0,385.0,5.0,3559.0,5123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.6,1.0198039027185568,3.7,7.071774883294858,1.0,0.0,5815.0,3348.0,312.0,291508.0,135938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.8,1.4,5.8,8.829496021857643,14.0,6.0,141.0,467.0,2.0,3002.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.9,1.1357816691600549,1.0,0.0,2247.0,2303.0,20.0,52462.0,68404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.9,1.8138357147217052,6.1,11.405700329221348,0.0,0.0,315.0,853.0,11.0,8177.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.2,0.4000000000000001,6.0,2.0,615.0,165.0,24.0,519.0,9604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.1,0.30000000000000004,1.1,1.044030650891055,0.0,0.0,493.0,2801.0,15.0,510.0,9744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.5,0.5,2.2,3.9446165846632035,1.0,0.0,4376.0,5000.0,80.0,5620.0,172647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,174.0,465.0,5.0,2352.0,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.1,0.30000000000000004,0.3,0.4582575694955841,0.0,0.0,377.0,669.0,4.0,2108.0,12128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.3,0.6403124237432848,0.5,0.9219544457292888,0.0,0.0,112.0,143.0,0.0,2916.0,4083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.1,0.30000000000000004,0.6,0.8,2.0,1.0,9285.0,10219.0,132.0,22694.0,88378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,4.3,4.360045871318328,60.1,55.732306609362574,15.0,1.0,19594.0,399.0,189.0,1985.0,78473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.5,0.9219544457292888,4.7,3.7696153649941526,0.0,0.0,327.0,583.0,0.0,2673.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.3,0.4582575694955841,0.8,0.6000000000000001,2.0,0.0,6.0,16.0,0.0,793.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.4,0.916515138991168,3.2,1.6613247725836149,0.0,0.0,2408.0,464.0,29.0,28784.0,15550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.8,0.7483314773547883,0.0,0.0,319.0,519.0,0.0,15444.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.2,0.4000000000000001,0.9,0.9433981132056604,0.0,0.0,869.0,393.0,25.0,1312.0,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.2,0.4000000000000001,0.6,0.6633249580710799,2.0,0.0,719.0,679.0,37.0,9610.0,60943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2.2,2.4,6.5,6.726812023536855,1.0,0.0,207.0,252.0,0.0,2674.0,9859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,5.7,5.119570294468081,3.0,0.0,932.0,638.0,23.0,12827.0,44587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1.3,3.5791060336346563,4.2,7.997499609252883,2.0,0.0,5137.0,1449.0,83.0,8953.0,6163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.0,0.0,1.4,2.576819745345025,1.0,0.0,280.0,360.0,16.0,41136.0,12997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.7,1.0049875621120892,3.5,2.9410882339705484,1.0,0.0,7045.0,3397.0,150.0,8129.0,15389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0,0.0,0.0,905.0,1992.0,7.0,4816.0,59394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0.5,0.6708203932499369,4.2,5.230678732248808,1.0,0.0,1357.0,199.0,42.0,5683.0,9450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2.9,5.243090691567332,3.2,6.368673331236264,1.0,1.0,4831.0,3602.0,83.0,39753.0,112149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.3,0.6403124237432848,2.3,4.8590122453025355,2.0,0.0,499.0,1694.0,3.0,7394.0,20823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.1,0.30000000000000004,1.0,0.8944271909999159,0.0,0.0,55.0,117.0,0.0,838.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,5.9,16.38566446623389,17.4,43.07946146367198,26.0,10.0,13051.0,744.0,287.0,122266.0,118473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.1,0.30000000000000004,1.4,2.90516780926679,3.0,0.0,138.0,388.0,2.0,2076.0,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,1.3,1.4866068747318506,3.2,3.5156791662493885,0.0,0.0,45.0,29.0,0.0,117.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.4,0.4898979485566357,1.5,1.3601470508735445,0.0,0.0,214.0,702.0,6.0,2022.0,3373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.1,0.30000000000000004,0.7,0.8999999999999999,0.0,0.0,572.0,1281.0,21.0,4293.0,25425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,7.7,9.497894503520241,3.6,5.8,2.0,0.0,2280.0,942.0,18.0,12593.0,43185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.6,1.4966629547095764,2.3,4.172529209005012,1.0,0.0,3113.0,4745.0,23.0,36426.0,32150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.3,0.4582575694955841,0.0,0.0,7.0,14.0,0.0,20.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,15.2,5.491812087098394,46.7,23.405341270744167,46.0,16.0,70323.0,2717.0,177.0,1690.0,75540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.1,0.30000000000000004,0.0,0.0,162.0,432.0,5.0,42.0,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,1.5,2.2022715545545237,1.0,0.0,442.0,428.0,7.0,25735.0,9350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.1,0.30000000000000004,0.2,0.4,0.0,0.0,207.0,864.0,1.0,556.0,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,21.2,26.932508238186802,10.0,10.779610382569492,14.0,2.0,10034.0,5942.0,83.0,33395.0,156894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.2,0.4000000000000001,0.5,0.6708203932499369,1.0,0.0,366.0,320.0,13.0,502.0,2721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,1.2,0.4,1.0,0.0,3870.0,2127.0,3.0,31705.0,16571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1.3,3.5791060336346563,4.2,7.426977851050857,1.0,0.0,1024.0,618.0,35.0,48998.0,42690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1.8,1.6613247725836149,2.1,1.6401219466856725,5.0,3.0,1362.0,1826.0,47.0,15490.0,38899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.9,0.8306623862918074,1.0,1.0,2471.0,2154.0,15.0,48172.0,41040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,6.2,16.951696080333672,14.1,35.05267464830609,0.0,0.0,704.0,405.0,3.0,5033.0,5442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,0.1,0.30000000000000004,0.4,0.6633249580710799,0.0,0.0,295.0,289.0,25.0,7253.0,15219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.8,0.7483314773547882,12.5,1.5,11.0,0.0,636.0,25.0,9.0,193.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.0,0.0,0.2,0.4,1.0,0.0,1327.0,333.0,21.0,71042.0,52574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,0.1,0.30000000000000004,1.2,1.077032961426901,2.0,0.0,873.0,2360.0,11.0,41574.0,64733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,0.4,1.2000000000000002,3.7,5.797413216254298,1.0,0.0,827.0,1752.0,18.0,4111.0,3823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,1362.0,2991.0,36.0,6288.0,25998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.5,1.5,4.6,7.97746827007165,1.0,0.0,731.0,3025.0,18.0,19899.0,16187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,406.0,650.0,19.0,8085.0,27712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,2.7,4.605431575867781,21.0,0.0,3961.0,144.0,8.0,10630.0,17485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,1.2,1.2489995996796797,2.0,0.0,1331.0,913.0,49.0,23805.0,54220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1.1,0.3,1.1,0.3,1.0,1.0,2387.0,4668.0,42.0,404771.0,428126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,179.0,343.0,7.0,109.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,8.3,18.973929482318628,11.1,26.009421369957465,3.0,11.0,12921.0,1907.0,317.0,811.0,87892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,3.6,4.586937976471886,28.4,39.92543049235662,41.0,4.0,33688.0,3432.0,247.0,28174.0,68328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.2,0.6000000000000001,3.0,3.521363372331802,2.0,0.0,147.0,414.0,3.0,9608.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.2,0.4,0.0,0.0,199.0,149.0,2.0,3168.0,10113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.1,0.30000000000000004,0.3,0.4582575694955841,0.0,0.0,462.0,488.0,14.0,6910.0,20984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,1220.0,0.0,2807.0,9674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,0.0,0.9,0.5385164807134504,0.0,0.0,952.0,2112.0,43.0,8949.0,83977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.4,0.8000000000000002,1.9,2.2561028345356955,0.0,0.0,1235.0,371.0,38.0,4374.0,58207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,109.0,204.0,9.0,272.0,9421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.3,0.9,1.3,1.5524174696260025,0.0,0.0,2604.0,923.0,134.0,1290.0,5146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.5,1.2041594578792296,1.7,2.1,0.0,0.0,1064.0,1694.0,66.0,7742.0,18070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.4,0.4898979485566357,2.8,2.5219040425836985,3.0,0.0,74821.0,69241.0,202.0,9298.0,21852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0.2,0.4,0.8,0.7483314773547883,2.0,0.0,369.0,470.0,1.0,11935.0,10394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,0.3,0.6403124237432848,2.0,2.5298221281347035,2.0,0.0,288.0,280.0,2.0,5648.0,21701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.3,0.458257569495584,1.0,1.0,0.0,0.0,1548.0,958.0,25.0,13792.0,47988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.6,0.4898979485566356,0.6,0.4898979485566356,1.0,1.0,37.0,74.0,1.0,4717.0,8481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.2,0.4000000000000001,1.3,1.6763054614240211,0.0,0.0,30.0,397.0,0.0,658.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.5,0.6708203932499369,1.5,1.6278820596099706,0.0,0.0,236.0,318.0,6.0,1139.0,20995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1.0,2.683281572999748,1.1,0.9433981132056604,1.0,0.0,3432.0,238.0,14.0,55112.0,101228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,185.0,227.0,0.0,561.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,389.2,719.8288407670258,770.2,1417.8262799087906,16.0,3.0,13342.0,618.0,275.0,151076.0,43175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.1,0.30000000000000004,0.2,0.4000000000000001,0.0,0.0,955.0,2504.0,5.0,1108.0,39152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,39.0,121.0,1.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.3,0.6403124237432849,0.6,1.0198039027185568,0.0,0.0,459.0,257.0,32.0,438.0,10762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.3,0.458257569495584,1.0,0.6324555320336759,0.0,0.0,301.0,257.0,2.0,778.0,12082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.4,0.6633249580710799,0.0,0.0,514.0,729.0,19.0,3441.0,47274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.1,0.30000000000000004,1.4,2.0591260281974,0.0,0.0,219.0,350.0,2.0,12661.0,10088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.2,0.6000000000000001,0.5,0.6708203932499369,2.0,0.0,213.0,365.0,2.0,12527.0,11224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.3,0.4582575694955841,0.8,0.6000000000000001,1.0,1.0,767.0,238.0,4.0,5502.0,25780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.5,0.6708203932499369,1.6,2.2449944320643653,0.0,0.0,2040.0,2175.0,268.0,45382.0,10496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,2.1,1.57797338380595,2.0,0.0,101.0,81.0,0.0,218.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0,0.0,427.0,732.0,2.0,12.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,1.9,3.1128764832546763,1.0,0.0,1983.0,1025.0,37.0,12940.0,32655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.1,0.30000000000000004,2.4,3.2,0.0,0.0,1852.0,4963.0,101.0,107768.0,151860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.5,0.9219544457292888,3.9,5.430469592954187,2.0,0.0,439.0,527.0,2.0,3324.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1.1,2.3430749027719964,2.1,3.9862262855989488,9.0,6.0,429871.0,1532.0,8194.0,905.0,337154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.3,0.458257569495584,2.3,3.3481338085566414,1.0,0.0,1441.0,178.0,28.0,2928.0,47746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.5,0.9219544457292888,4.1,4.27668095606862,1.0,0.0,402.0,333.0,1.0,5116.0,6308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
